node,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64
Bernie,-0.0040260744,-0.4364586,-0.07530675,-0.06244115,-0.27340144,0.14829841,-0.0165447,-0.12846589,-0.6204416,0.061009504,0.26198208,-0.10263527,-0.10922041,-0.10012627,0.540847,0.3402503,0.3267465,-0.11144857,0.13146834,0.042972993,0.15597738,0.22863027,0.057211526,-0.31739917,-0.07143598,0.45642883,-0.39012146,-0.27894682,0.35416842,-0.12058592,-0.083074726,0.17916529,-0.18559124,-0.008254774,-0.20671664,0.39336336,0.0181746,-0.27290305,0.11165976,-0.1842254,0.13819146,0.50399625,-0.06717045,0.17160216,-0.1568379,-0.5093234,0.067750834,-0.057542194,-0.020801578,-0.20773727,-0.018993987,0.122487135,0.24793978,0.53011805,0.073185876,0.015828446,0.4236117,-0.4565732,0.21808712,0.06618616,-0.10724418,-0.3981357,-0.08030729,0.36337677
stumpy,-0.06864138,-0.06409881,0.15269266,-0.025973855,-0.0075164507,-0.15985622,-0.028780341,-0.095129155,-0.48711357,0.0042351605,0.2917334,-0.14360796,-0.19143617,-0.30439207,0.18400423,0.46446592,0.20019223,-0.03814753,-0.016717743,-0.010489928,0.0760583,0.014238392,0.2444903,-0.2906542,0.10445334,0.46321684,-0.040234197,-0.04455059,-0.23004949,-0.24374303,-0.0052351276,-0.13531217,0.06379381,-0.033812396,-0.04102086,0.379547,-0.16873674,0.38487315,0.29215783,0.09720725,0.22971821,0.23852459,-0.0045320266,0.2163476,-0.119838886,-0.46244848,0.06895206,0.0992717,0.1452338,0.1460387,0.118777,0.30071357,0.110716626,0.29886097,0.5143003,0.044211883,0.065745614,-0.3537321,-0.20958233,0.10137707,0.08667442,-0.109438166,-0.0056038112,0.16486308
Maggie,0.39045292,0.2120594,-0.05866944,-0.0037341993,-0.04549171,0.02033202,-0.106961206,0.17078318,-0.29446965,0.1909451,0.5061211,-0.33880815,0.08165771,-0.077029996,-0.18953705,0.28478885,-0.031076435,-0.20351085,-0.15955569,0.44720584,0.3474456,0.18722275,0.18888293,0.11508839,0.18728723,0.30039775,-0.22342628,0.2076837,-0.07982335,-0.24056056,-0.10020385,-0.16739228,0.015042321,-0.15220354,-0.20403005,-0.007322115,-0.11818675,-0.045836434,0.2798441,0.2559641,-0.072062895,0.08850377,-0.015882673,-0.23042706,0.07413626,-0.057296768,0.2370847,-0.092459396,-0.38430363,-0.12772432,0.54796284,-0.015297405,0.11748933,-0.06902909,0.5356193,-0.11034962,-0.1774657,-0.13791871,-0.22339979,0.24538502,0.21633534,-0.51609135,0.35799083,-0.089960024
Terry57,0.0518445,-0.10485647,0.22408001,-0.041291263,-0.15812217,-0.1251848,-0.121945046,-0.09417631,-0.4357623,-0.062336378,0.28008524,-0.018875474,-0.13609804,-0.42549318,0.21318729,0.49421817,0.1576909,-0.1179747,0.04827153,0.17375565,0.16977659,-0.043839935,0.22774974,-0.2569165,-0.03717435,0.35471934,-0.020544358,-0.04058976,-0.16311313,-0.31102067,0.13669164,-0.19508071,0.0027857202,0.06283932,0.11954278,0.44978967,-0.27223733,0.11710098,0.23291455,0.14246282,0.36547413,0.32848072,0.29949427,0.21582142,0.14072815,-0.46029922,-0.007568871,0.01092403,0.10197207,0.077381395,0.20464574,0.26867554,0.07300968,0.30338466,0.3574108,-0.103557594,0.28190312,-0.112841554,-0.08592352,0.23620288,0.204948,-0.14270179,0.41669554,0.15582769
Kids,-0.09356003,-0.32664686,-0.19194803,0.056676894,0.17092544,-0.28921938,0.20838362,0.4483392,-0.38186768,0.50771475,0.024693253,0.03308833,-0.47796357,-0.282388,-0.36279896,-0.16046728,-0.06696801,-0.16953264,0.14578818,0.49223423,-0.152103,0.087505475,0.35050464,-0.37381148,0.17723398,0.17682366,-0.13245292,0.04250146,0.06706301,-0.43280888,0.22489084,0.41464573,-0.6596918,0.37297493,0.47487268,-0.22468871,-0.11448787,-0.24591349,0.15299098,0.24792077,-0.0868044,-0.11918743,0.22784325,-0.03530982,0.10177446,-0.10352258,0.051044334,-0.08173553,0.07295389,0.21711358,0.2562184,0.086250134,0.031911235,0.42789882,-0.05548612,0.45307848,0.37999678,-0.7472607,0.15035899,0.52090424,-0.3196762,0.054589845,-0.12928163,0.19796425
cubiebear6,-0.043498088,-0.517037,0.084425375,-0.29935023,0.20253235,-0.30422273,-0.2068978,-0.25947183,-0.15885101,-0.35541502,0.19483908,0.06543692,-0.021712542,0.10050557,0.0047580497,0.013514688,0.09170584,-0.40536863,0.04211219,0.20447092,-0.013046676,0.059925377,0.29325828,-0.42952323,0.123508744,0.22867392,-0.32047758,0.05519566,-0.22387995,-0.219328,0.17747843,0.21073627,-0.48207295,0.2693352,-0.013948187,0.3955151,0.42262137,0.4218331,0.039474167,0.0369161,0.41021717,-0.058025066,0.41463807,0.09443616,0.19677353,-0.3656755,-0.28211114,0.001003319,0.11581854,0.20932797,-0.042012304,-0.046365548,0.11908262,0.35443398,-0.014107139,-0.2988444,0.11174559,-0.4286762,-0.39780426,-0.15302436,-0.0045010117,0.033571687,0.34915763,0.35329726
Momof5,0.1305257,-0.67536753,0.37362236,0.13457896,0.15134823,-0.31215942,-0.13887732,-0.16388564,-0.21018551,-0.23420073,0.25105897,-0.085712016,-0.19731447,-0.018801702,0.20094292,-0.026945997,-0.038194068,-0.22103105,0.04540551,0.38640505,-0.26893374,0.02177141,0.42412147,-0.16512363,0.17734914,0.33117053,-0.22053626,-0.08473717,-0.2427561,-0.29984975,0.20133144,-0.18897407,-0.39562172,0.41123194,-0.12829633,0.16245462,0.36086997,0.1914506,0.24084996,0.14515997,0.19580644,0.1261005,0.16206026,-0.1237551,-0.19021219,-0.17925376,-0.053555425,0.088460885,0.15994951,-0.10113802,0.14608593,0.048112802,0.016709005,0.11003359,0.009895792,-0.19893931,0.08889731,-0.4844969,-0.07885742,0.0063759265,-0.024366511,-0.08500127,0.27982092,0.16381851
2k4k,0.36849636,0.09070319,0.20879112,0.32622766,-0.1541827,-0.1357771,-0.13996561,0.46058917,-0.013026835,0.35830012,-0.16152434,-0.44952455,0.11140081,-0.07902311,0.29059386,0.9730238,0.21993943,-0.3328736,-0.48522156,0.55551463,0.52436155,0.0895871,0.23131554,-0.06238904,0.482357,0.5569155,0.11163114,-0.09958807,0.045848932,-0.1635562,0.10710577,-0.15347482,0.057061777,-0.4104719,-0.23520826,0.41171235,0.17570908,0.21647388,0.110345915,0.10112146,-0.3749664,-0.05444493,-0.025569621,0.09582639,0.13075863,-0.24105638,0.035355523,-0.26578897,0.1323497,0.42635402,0.26465553,0.05442824,0.16786051,0.49616116,-0.047053806,-0.06721671,0.16545847,-0.07764464,-0.018087184,0.3228181,0.29352924,0.11919091,0.12762077,0.49417317
Jules,0.21977487,-0.188007,0.3194957,0.17732568,-0.01403242,-0.46529797,-0.054331757,-0.006009118,-0.051285643,0.22000657,0.32846275,0.14817041,-0.028415602,0.200601,0.07602796,-0.04981697,-0.3375464,-0.10911168,-0.19402578,0.32378262,0.050419617,0.18733388,0.47023165,0.20993072,0.20062117,0.22698627,-0.25303915,0.3111144,-0.06282489,-0.269893,-0.12822324,0.2939724,-0.25749052,0.43284476,-0.46719226,0.09964342,-0.029995793,0.09567493,0.16174766,0.10950785,0.4600372,-0.012145355,-0.017150281,-0.3196798,0.35319215,-0.028363734,-0.1119268,-0.029945934,-0.10618188,-0.093526594,0.23418248,-0.40117466,0.3034646,-0.21407852,0.21402372,-0.19444752,0.09081518,-0.23202552,-0.1681339,-0.28038868,-0.13413708,-0.07522974,0.17098956,0.17965639
aaron,0.22588432,-0.1575627,0.25830814,-0.16808861,0.28038052,-0.32219076,0.04940081,0.05406342,0.082870655,-0.112937085,0.22151951,0.24942356,-0.1618742,0.19427407,-0.3638505,0.43379724,-0.21597376,0.21710047,-0.28392887,0.3849284,-0.2852928,0.23461564,0.13246214,-0.49668127,-0.08286086,0.42396832,0.2036351,-0.0076571023,-0.03770722,-0.44629127,0.1653514,0.13424225,-0.53915733,0.24106169,-0.12965031,0.23538816,0.12479396,0.21055932,-0.08352484,0.09435729,0.003160082,0.43903217,0.1405376,-0.3012311,-0.07307476,0.19320136,-0.19553286,0.17433594,-0.091915175,-0.13798986,-0.04644462,-0.16886057,0.2074725,0.15041992,0.10888368,-0.16893212,0.46686032,-0.10560594,-0.30677402,-0.43968928,-0.25385988,0.047416367,-0.07189893,0.2758595
Mags,0.09365496,-0.43698063,-0.17931959,0.047620125,0.0063148267,-0.34195924,-0.1287199,-0.21343984,-0.46426722,0.007292281,0.16985585,0.11863482,-0.218193,-0.5058673,0.14130443,0.11585217,0.12631986,0.02021045,-0.030198792,0.14462525,0.36885366,-0.35515684,0.20106822,-0.38436875,-0.15782516,0.33958563,-0.27067193,-0.15422046,0.18568604,-0.09668317,-0.21200998,0.08775723,-0.15356146,-0.18636182,0.1569106,0.03348709,-0.45125306,0.23062575,0.108396,0.056155026,0.24807434,0.3913801,0.016378468,-0.22353157,0.24080315,-0.4564748,-0.15711243,0.405008,0.06537423,0.24263181,0.097374104,0.15714397,0.25981024,0.37761045,0.34406096,-0.014256141,0.2792075,-0.38865688,-0.08446239,0.14291,0.057052728,0.045719594,0.10796082,0.10620154
Chick,0.18877272,-0.10321374,0.030064652,-0.045075517,0.17166506,-0.45193288,0.029493192,-0.019115089,-0.067075856,-0.0028465465,0.20584004,0.09516159,0.063692704,-0.058901366,-0.08583926,0.35592625,0.075248554,0.2663726,-0.16183499,0.42378232,0.13715082,0.17649657,0.09568189,-0.1415652,0.09210417,0.34099317,-0.119118445,0.15017028,-0.19271582,-0.350569,-0.080854796,-0.028878158,-0.30902255,-0.16848205,-0.060143,0.46967587,0.028449226,-0.004752022,-0.016843276,0.3161769,0.115235955,0.08120074,0.14716852,-0.3474575,0.10936183,-0.09547463,-0.27670673,-0.096136555,-0.09591013,-0.039553232,-0.1466077,-0.07516428,0.3687517,-0.013088926,0.15421902,-0.28787118,0.22454849,0.12524208,-0.19421452,-0.14724165,-0.23778348,0.10233413,0.19036435,0.41369602
Ellen,0.39891624,-0.055750977,-0.03284674,0.52829593,-0.14687164,-0.35942808,0.06861856,0.45396665,0.33003795,0.19705372,-0.20501822,-0.26216677,-0.0658158,-0.104816146,0.008803667,0.4871894,-0.31497324,-0.25713128,-0.5088123,0.29539993,0.07280491,0.64912844,0.3756276,-0.06593073,0.31687942,0.2867514,0.39325792,0.08374715,0.39094868,-0.17474416,0.5542842,-0.025928993,0.03941787,-0.14809883,-0.4955432,0.21687283,0.23974727,0.2033926,0.14270039,-0.108065985,-0.4799642,-0.045659415,-0.19437228,-0.087064125,0.3180602,0.029846665,0.2079744,-0.24588558,0.1014878,0.60688704,-0.007626207,-0.07442181,0.046452153,0.3566657,-0.08582083,-0.28790244,0.59428996,-0.44536412,-0.19522049,-0.055839967,0.05459524,0.32568413,0.37464273,0.69419473
Lala1,0.4566028,-0.37108508,0.064105555,0.027661996,-0.15404917,-0.061636113,-0.3536389,0.113298364,-0.05512167,-0.046979625,-0.21257028,-0.524926,-0.5479842,-0.20241734,0.3531237,0.49473548,-0.15125982,-0.5270747,-0.2689138,0.458661,0.1132077,0.14688106,0.4766915,-0.36728936,0.5495438,0.31939787,0.4522453,-0.20905098,0.28262192,-0.0044947886,0.076382056,0.23102641,0.09387958,0.015900772,-0.31264448,0.20761415,0.25867015,0.4541768,0.16273406,-0.2739202,-0.08288095,-0.09468511,-0.08022787,0.26102477,0.41167128,-0.27793375,0.049820587,-0.055590212,0.35754415,0.7389266,0.054743532,-0.076779336,-0.05326456,0.5096978,0.0495989,-0.09930948,0.27878317,-0.9080568,-0.11166345,-0.05794889,0.22406824,0.12541313,0.26971895,0.5031778
Cheryl,0.27241874,-0.15994094,0.12500165,0.17775215,-0.18318352,-0.41251585,0.3656114,0.1763764,-0.1546461,0.06409935,0.38829252,-0.000284044,-0.120798156,0.16054966,-0.04580998,0.22950216,-0.006224893,-0.0218727,-0.044953596,0.09867627,0.1791277,0.44888884,0.17591318,-0.2095731,-0.17339261,-0.13715084,-0.2160047,-0.093154065,0.1680724,-0.7130344,-0.06643365,-0.33878145,-0.14254677,-0.20793048,0.13855013,0.26116326,-0.3929614,-0.40636465,0.0333963,0.11149937,0.010240626,0.092988625,0.11569521,-0.22750275,0.14551023,-0.14156353,-0.2509367,-0.6486923,0.15669212,-0.029504022,-0.012001309,0.2532081,0.27184203,0.37184054,0.1039962,0.14506622,-0.009379974,0.17670926,0.010566171,0.023778034,-0.07309326,-0.16520585,0.40432313,-0.097611815
johnbestbuy,0.104723245,-0.36922672,0.17004147,-0.11488574,0.38177794,-0.16519856,-0.2743353,-0.21423267,-0.34730196,0.06470447,0.255891,-0.06707039,-0.20994629,-0.07579247,0.09315512,0.32268012,0.055771407,-0.20219074,0.04641464,0.21061021,0.08573413,-0.086661614,0.104834676,-0.24646205,-0.031648625,0.4054527,-0.17519994,0.23253582,-0.28293344,-0.36224684,0.20924348,-0.121936336,-0.31932694,-0.035798304,-0.19473058,0.24946819,-0.0172866,0.22512501,0.1694889,0.21518597,0.023291195,0.09197076,0.28159207,0.030168677,-0.07377547,-0.40215957,-0.26256865,-0.026849054,0.07805015,-0.0667585,0.029710371,-0.023756355,0.31119326,0.3090816,0.056583337,-0.29021052,0.106634974,-0.1354023,-0.2801642,0.093575515,-0.15735185,0.049280778,0.088047385,0.04892346
Samantha,0.41877213,0.067914754,0.12663215,0.42404306,0.044851582,-0.15165341,0.2716566,0.04131025,0.17661554,0.18618634,0.39056322,0.14173923,0.027407419,-0.1963092,0.12512766,0.10920905,0.20278694,0.044057883,-0.16426122,0.22536735,0.21018583,0.35549095,0.10586955,-0.33239782,-0.36317217,0.36262402,-0.16717185,0.10292476,0.29528826,-0.009472124,0.08459023,0.32153937,0.12606192,-0.29911506,0.3451139,0.3181428,0.118492775,0.19486743,0.014178651,0.34931502,0.0017627146,0.17142963,0.18847641,-0.24753766,0.1433348,-0.19811,-0.015779568,-0.028677842,-0.32665995,0.36093485,0.28592792,0.09261453,0.23668663,-0.09358969,0.05931776,-0.13490069,0.07707507,0.079803996,-0.19497597,0.72289294,-0.012174904,-0.1524397,0.3034871,-0.09827678
joseph,0.22297102,0.042789742,0.015140347,0.19063269,-0.023550568,-0.16033544,0.34430534,0.15269177,-0.20523717,0.40512547,0.21400504,0.060790334,0.07455195,-0.42108133,-0.1600478,0.40803555,0.09312813,0.16673255,-0.3601119,0.31000125,0.14831702,0.058987767,0.1100556,-0.19595985,-0.020445306,0.34413895,-0.07110868,0.067801654,0.050580893,-0.19173001,0.18581137,-0.11447623,-0.2142007,-0.22268519,0.09037668,0.19476962,-0.13227841,0.08698876,0.1947929,0.1951088,0.044248275,0.21695562,-0.07168029,-0.20182241,0.013658578,-0.07300221,-0.06728699,-0.2291231,-0.13246721,-0.05546811,0.37831834,0.30256912,0.27875626,0.08773723,0.1620222,-0.18480511,0.08548737,-0.054273743,0.026288185,0.21226244,0.024284918,0.113362156,0.19985834,0.2290726
kathy,-0.1668186,-0.24104692,0.1736156,-0.10250833,0.016870445,0.023152875,0.26277626,0.009597741,-0.3748642,-0.15952803,0.23815592,0.010992848,-0.10794043,-0.46401024,0.07253857,-0.16572148,-0.15048306,-0.2762976,-0.1381432,0.27365708,-0.16012463,0.13410482,0.43700767,-0.31966197,-0.22732647,0.28550792,-0.07944942,-0.003854616,0.3135862,-0.19927467,0.09887112,-0.08512241,-0.11596004,0.33251032,0.06417664,-0.090251446,0.008253825,-0.002330818,-0.08585511,-0.12268462,0.22635321,0.41529614,-0.21029682,-0.0007281868,0.08779071,-0.4941671,0.08755725,-0.2416458,0.051023044,0.16777419,0.083525114,0.17238118,0.08197236,0.098103926,0.08963732,-0.049657673,0.2121637,-0.4506096,-0.22936203,0.072078615,-0.031004595,-0.17072213,0.26841718,0.15683028
Poppy,0.33308163,-0.07835828,0.32867956,0.34856305,0.17236328,-0.30595165,-0.25396866,-0.0696309,0.092651196,0.22133721,-0.39750335,-0.57474124,0.052167658,0.08801336,0.15695082,0.6443483,0.17859098,-0.3573896,-0.5389557,0.55013216,0.3008206,0.36644742,0.37051725,-0.06920851,0.63768846,0.512275,0.20027202,0.09876003,-0.052278716,-0.0807436,0.28418604,-0.25175315,0.018190684,-0.31810218,0.04085057,0.26111138,0.36333355,0.07794757,0.15196975,0.20867419,-0.30860734,-0.019838199,0.004765988,0.03997639,0.09042557,-0.0056778537,-0.23939998,-0.15409032,0.17488922,0.4698737,-0.054272946,0.02142966,0.46571043,0.46453804,0.113806404,-0.32584104,0.2780377,-0.013221437,-0.40218693,0.046796944,0.331935,0.12022503,-0.01274818,0.17867766
missy,0.1924747,-0.17273417,0.11516438,0.18857627,0.097555205,-0.50938255,0.00288344,-0.315735,-0.28202406,0.1541467,0.23197122,0.055275008,0.013153504,0.17844844,0.1640892,0.27431145,0.25490487,-0.09496174,-0.12548064,0.28898734,0.15147577,0.27623436,0.27055964,0.029150084,0.22623353,0.25989693,-0.40466377,0.11354425,-0.2912048,-0.15267082,0.16919425,-0.13790911,-0.41824305,-0.21923998,0.0063579846,0.2300139,0.3476037,0.13107127,0.20245872,0.13737208,-0.04504508,0.1910185,0.092988044,-0.2833603,-0.24595286,0.21362737,-0.32036006,-0.19081311,-0.046790726,-0.16876861,0.088193,0.30822825,0.39723608,0.1261135,0.33988535,-0.11712053,-0.05211764,0.18501796,-0.18330905,0.22735344,0.122257724,-0.10991575,0.12659305,0.06394753
Bear,0.0710594,-0.0026352068,0.42761236,0.21819486,0.056838877,-0.030793544,-0.10923876,-0.5127617,-0.31615543,-0.4156168,0.25351858,-0.22269039,-0.45500615,0.077099845,0.31491852,-0.056928094,-0.045542452,-0.43532073,-0.018041458,-0.12116938,0.21627943,0.4806456,0.28806618,-0.37443587,-0.6567536,0.29854766,-0.14935489,0.3992731,0.37476698,0.20636757,-0.09462717,0.23547256,-0.0656952,0.033941396,0.17249702,-0.22254969,0.002857421,0.4297394,0.20582177,0.19159134,0.12125911,-0.13329674,0.30649987,0.11140717,0.42185247,-0.3698174,0.35324657,-0.06438064,-0.10053536,0.2035299,0.15106587,-0.22467506,-0.19189526,-0.062192775,0.5313413,0.2166505,-0.15292647,-0.24961886,-0.5392807,0.35248426,0.048208926,-0.08098792,0.17500083,-0.30199805
Gamer69,-0.12483271,-0.40301424,0.14065547,-0.335773,0.28323558,-0.20856112,-0.19129874,-0.34439534,-0.30823043,-0.2072725,0.03825724,0.059125174,-0.2581602,0.057159558,0.055119686,0.0371403,-0.21349834,-0.20865694,-0.104126155,0.19142121,0.111353725,0.15243134,0.42824313,-0.20454934,-0.06662002,0.24176188,-0.22520497,0.04760125,-0.37337527,-0.30149043,0.026276013,0.13274439,-0.45672068,0.59232044,-0.12701224,0.1845569,0.30602813,0.24790359,0.1724427,0.09512799,0.33845454,0.115288645,0.27847832,0.00937352,0.024837922,-0.32715017,-0.09329187,0.15510273,0.054793324,-0.045363482,0.008126515,-0.02821692,0.2374941,0.4552113,0.13037176,-0.22760199,0.069379754,-0.34708744,-0.48623744,-0.25333354,0.04545207,-0.14712025,0.23719162,0.2949338
Charles,0.116158895,-0.014034646,0.03616754,-0.09778933,0.04613123,-0.06278551,-0.06736684,-0.083046734,-0.41290295,-0.2085528,0.46062905,-0.16260651,-0.022630729,-0.57198423,0.1203357,0.078416295,0.24640462,-0.20908839,0.023146046,0.3006008,0.07352973,0.055569347,0.25661013,-0.25259215,0.06742052,0.45317525,-0.070159025,-0.13246794,-0.084417656,-0.16372758,0.07380963,-0.045638703,-0.058713343,-0.013447601,0.026421007,-0.09671267,0.033289768,0.2723394,0.2713626,0.087602206,0.2684336,0.40818998,0.15515953,-0.13399582,-0.034423333,-0.27563748,-0.20579092,-0.0883069,0.087213054,0.07203667,0.2216447,0.43731293,0.19769615,0.24643113,0.11299148,-0.036199354,0.10178855,-0.17725587,-0.19550149,0.27334088,0.13561177,0.040288657,0.2675154,0.105756894
tctapes,0.35058352,-0.23553795,0.29131207,0.038792606,0.2542668,-0.4367363,-0.13922325,-0.074955344,-0.23690698,0.03604179,0.2823755,-0.005309631,0.08179165,0.22854681,0.07161925,0.31440747,0.27015734,0.26556087,-0.21819274,0.29727146,0.359428,0.046372607,0.15011786,-0.06898119,0.06573722,0.4010552,-0.06655753,0.19044326,-0.31222308,-0.47051322,-0.03096437,-0.10444789,-0.48842877,-0.15249938,-0.048550773,0.24646084,0.34458265,0.17839934,-0.05493146,0.21502006,-0.10169664,0.039914757,0.12308123,-0.1540649,0.049366716,-0.08543195,-0.26563287,0.047483545,0.026574975,-0.24193951,0.0050313603,0.06125187,0.2882838,0.29567683,0.12050845,-0.27308643,-0.19955613,0.17332698,-0.36901695,0.038985718,-0.15314439,-0.029051283,0.10423867,0.19181734
Jared,0.2102149,0.2253575,-0.22642173,0.108599596,0.038064305,-0.2410493,0.17509264,-0.021259237,-0.20830938,0.0021760212,0.112551324,0.004851743,-0.0068096756,-0.18734208,-0.19936404,0.27443698,0.17123242,0.07035864,-0.11597375,0.29373303,0.21322747,0.2795827,-0.003168146,-0.36850926,0.14073677,0.4934655,-0.13225786,0.2784277,0.044734802,-0.20021595,-0.10551708,0.0983029,0.144033,-0.44507578,0.047007345,0.19950375,-0.17323637,-0.12970313,0.07595548,0.39447367,0.02379702,0.244546,0.06707508,-0.12200181,0.120831974,-0.27581474,-0.04530414,-0.3234798,0.032513097,-0.20543194,0.30868185,0.3567367,0.2296289,-0.045358,0.2710141,0.0564386,-0.09512071,0.0017099585,-0.067431256,0.1485531,-0.37254786,-0.15301,0.17846192,0.06889888
Butterfly,0.0605259,-0.09855404,0.06618245,-0.09624232,-0.111642405,-0.18167974,-0.053495236,0.104369186,-0.48998928,-0.122234285,0.3401099,-0.21814166,-0.2803223,-0.42295253,0.14381172,0.1842837,0.25664157,0.111917205,-0.115827106,0.10575912,0.2278797,-0.0264626,0.23029797,-0.2594638,-0.098517105,0.28804362,-0.14412585,-0.13993374,0.058233667,-0.25121164,-0.08011374,0.009971335,-0.24667855,0.02056261,0.21623392,0.1494292,0.15140958,0.10564214,0.31425142,0.12467858,0.07004003,0.28185627,0.05379699,-0.15582061,0.021423852,-0.38177818,-0.14118014,0.10264244,0.14960122,0.039258454,0.2706674,0.30543673,0.26746404,0.20073937,0.3270917,0.078652844,-0.013128223,0.06843261,-0.06935032,0.34885895,-0.076488115,0.009717136,0.36379024,0.0057764896
Jenny,0.43203235,-0.07498759,-0.4708368,0.24489835,-0.06679307,-0.33218902,0.25353965,0.036327537,-0.11702801,0.2853615,0.38936278,-0.019647,0.060893636,-0.038145684,-0.19993824,0.10475006,0.2214038,0.116746835,-0.10346752,0.45175204,0.5070986,0.05563979,0.20124929,0.035809677,0.16244602,0.24940407,-0.16637933,0.020683942,0.024939796,-0.22183932,-0.24923454,0.17220995,-0.18887879,0.2648906,-0.17644674,-0.09894664,-0.47993565,-0.033207554,0.32089892,0.36668766,0.25197893,-0.022454154,-0.24461451,-0.055323187,0.34691685,-0.17717642,0.08085356,-0.17389722,0.013632818,0.30118853,0.28032815,-0.039877757,0.17960702,0.11614267,0.27829447,0.09128604,0.25156185,-0.07927268,0.10205604,0.34415516,0.07251358,-0.24375117,0.07041179,-0.09840528
Papa,0.048209753,-0.07398644,0.023304204,0.029287802,-0.112044014,-0.026384512,0.14240763,0.034664776,-0.319382,-0.07074425,0.19308609,0.15042713,-0.32628596,-0.12359366,0.023010291,0.25108823,0.085447095,-0.13574399,-0.18726237,0.3703119,-0.19716844,0.12497597,0.22272977,-0.27688754,-0.13120553,0.3189566,-0.03548059,-0.032292735,0.236175,-0.19837497,0.057039727,-0.057627734,-0.1678386,-0.21711949,0.043858822,0.17909157,-0.3347258,-0.072625674,0.2802604,-0.19848998,0.076980904,0.2967041,0.20021465,-0.2515091,0.09620838,-0.48063767,-0.08842457,-0.19706991,-0.16278511,0.11901029,-0.10922487,0.25559735,0.038402125,0.14145553,0.2721925,-0.24334247,0.19076958,-0.22250934,0.117381215,0.0065965815,0.022297373,-0.040703986,0.46490213,0.1319207
